espn_id,year,league,division,conference
322,2012,ncaambb,NCAA Division I,Patriot League
349,2012,ncaambb,NCAA Division I,Patriot League
2083,2012,ncaambb,NCAA Division I,Patriot League
2142,2012,ncaambb,NCAA Division I,Patriot League
2329,2012,ncaambb,NCAA Division I,Patriot League
2426,2012,ncaambb,NCAA Division I,Patriot League
2,2012,ncaambb,NCAA Division I,Southeastern Conference
8,2012,ncaambb,NCAA Division I,Southeastern Conference
57,2012,ncaambb,NCAA Division I,Southeastern Conference
61,2012,ncaambb,NCAA Division I,Southeastern Conference
96,2012,ncaambb,NCAA Division I,Southeastern Conference
99,2012,ncaambb,NCAA Division I,Southeastern Conference
145,2012,ncaambb,NCAA Division I,Southeastern Conference
238,2012,ncaambb,NCAA Division I,Southeastern Conference
333,2012,ncaambb,NCAA Division I,Southeastern Conference
344,2012,ncaambb,NCAA Division I,Southeastern Conference
2579,2012,ncaambb,NCAA Division I,Southeastern Conference
2633,2012,ncaambb,NCAA Division I,Southeastern Conference
231,2012,ncaambb,NCAA Division I,Southern Conference
232,2012,ncaambb,NCAA Division I,Southern Conference
236,2012,ncaambb,NCAA Division I,Southern Conference
290,2012,ncaambb,NCAA Division I,Southern Conference
2026,2012,ncaambb,NCAA Division I,Southern Conference
2166,2012,ncaambb,NCAA Division I,Southern Conference
2210,2012,ncaambb,NCAA Division I,Southern Conference
2430,2012,ncaambb,NCAA Division I,Southern Conference
2535,2012,ncaambb,NCAA Division I,Southern Conference
2643,2012,ncaambb,NCAA Division I,Southern Conference
2717,2012,ncaambb,NCAA Division I,Southern Conference
2747,2012,ncaambb,NCAA Division I,Southern Conference
2010,2012,ncaambb,NCAA Division I,Southwestern Athletic Conference
2011,2012,ncaambb,NCAA Division I,Southwestern Athletic Conference
2016,2012,ncaambb,NCAA Division I,Southwestern Athletic Conference
2029,2012,ncaambb,NCAA Division I,Southwestern Athletic Conference
2296,2012,ncaambb,NCAA Division I,Southwestern Athletic Conference
2400,2012,ncaambb,NCAA Division I,Southwestern Athletic Conference
2504,2012,ncaambb,NCAA Division I,Southwestern Athletic Conference
2582,2012,ncaambb,NCAA Division I,Southwestern Athletic Conference
2640,2012,ncaambb,NCAA Division I,Southwestern Athletic Conference
2755,2012,ncaambb,NCAA Division I,Southwestern Athletic Conference
85,2012,ncaambb,NCAA Division I,Summit League
140,2012,ncaambb,NCAA Division I,Summit League
198,2012,ncaambb,NCAA Division I,Summit League
233,2012,ncaambb,NCAA Division I,Summit League
253,2012,ncaambb,NCAA Division I,Summit League
2449,2012,ncaambb,NCAA Division I,Summit League
2473,2012,ncaambb,NCAA Division I,Summit League
2571,2012,ncaambb,NCAA Division I,Summit League
2710,2012,ncaambb,NCAA Division I,Summit League
2870,2012,ncaambb,NCAA Division I,Summit League
6,2012,ncaambb,NCAA Division I,Sun Belt Conference
98,2012,ncaambb,NCAA Division I,Sun Belt Conference
249,2012,ncaambb,NCAA Division I,Sun Belt Conference
309,2012,ncaambb,NCAA Division I,Sun Belt Conference
2031,2012,ncaambb,NCAA Division I,Sun Belt Conference
2032,2012,ncaambb,NCAA Division I,Sun Belt Conference
2172,2012,ncaambb,NCAA Division I,Sun Belt Conference
2226,2012,ncaambb,NCAA Division I,Sun Belt Conference
2229,2012,ncaambb,NCAA Division I,Sun Belt Conference
2393,2012,ncaambb,NCAA Division I,Sun Belt Conference
2433,2012,ncaambb,NCAA Division I,Sun Belt Conference
2653,2012,ncaambb,NCAA Division I,Sun Belt Conference
23,2012,ncaambb,NCAA Division I,United Athletic Conference
62,2012,ncaambb,NCAA Division I,United Athletic Conference
70,2012,ncaambb,NCAA Division I,United Athletic Conference
166,2012,ncaambb,NCAA Division I,United Athletic Conference
278,2012,ncaambb,NCAA Division I,United Athletic Conference
328,2012,ncaambb,NCAA Division I,United Athletic Conference
2348,2012,ncaambb,NCAA Division I,United Athletic Conference
2440,2012,ncaambb,NCAA Division I,United Athletic Conference
252,2012,ncaambb,NCAA Division I,West Coast Conference
301,2012,ncaambb,NCAA Division I,West Coast Conference
2250,2012,ncaambb,NCAA Division I,West Coast Conference
2351,2012,ncaambb,NCAA Division I,West Coast Conference
2492,2012,ncaambb,NCAA Division I,West Coast Conference
2501,2012,ncaambb,NCAA Division I,West Coast Conference
2539,2012,ncaambb,NCAA Division I,West Coast Conference
2541,2012,ncaambb,NCAA Division I,West Coast Conference
2608,2012,ncaambb,NCAA Division I,West Coast Conference
42,2013,ncaambb,NCAA Division I,America East Conference
104,2013,ncaambb,NCAA Division I,America East Conference
160,2013,ncaambb,NCAA Division I,America East Conference
261,2013,ncaambb,NCAA Division I,America East Conference
311,2013,ncaambb,NCAA Division I,America East Conference
399,2013,ncaambb,NCAA Division I,America East Conference
2066,2013,ncaambb,NCAA Division I,America East Conference
2378,2013,ncaambb,NCAA Division I,America East Conference
2619,2013,ncaambb,NCAA Division I,America East Conference
45,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
113,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
139,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
179,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
218,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
227,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
257,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
2086,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
2168,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
2184,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
2230,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
2325,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
2429,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
2603,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
2670,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
2752,2013,ncaambb,NCAA Division I,Atlantic 10 Conference
52,2013,ncaambb,NCAA Division I,Atlantic Coast Conference
59,2013,ncaambb,NCAA Division I,Atlantic Coast Conference
103,2013,ncaambb,NCAA Division I,Atlantic Coast Conference
120,2013,ncaambb,NCAA Division I,Atlantic Coast Conference
150,2013,ncaambb,NCAA Division I,Atlantic Coast Conference
152,2013,ncaambb,NCAA Division I,Atlantic Coast Conference
153,2013,ncaambb,NCAA Division I,Atlantic Coast Conference
154,2013,ncaambb,NCAA Division I,Atlantic Coast Conference
228,2013,ncaambb,NCAA Division I,Atlantic Coast Conference
258,2013,ncaambb,NCAA Division I,Atlantic Coast Conference
259,2013,ncaambb,NCAA Division I,Atlantic Coast Conference
2390,2013,ncaambb,NCAA Division I,Atlantic Coast Conference
56,2013,ncaambb,NCAA Division I,Atlantic Sun Conference
94,2013,ncaambb,NCAA Division I,Atlantic Sun Conference
288,2013,ncaambb,NCAA Division I,Atlantic Sun Conference
294,2013,ncaambb,NCAA Division I,Atlantic Sun Conference
338,2013,ncaambb,NCAA Division I,Atlantic Sun Conference
526,2013,ncaambb,NCAA Division I,Atlantic Sun Conference
2193,2013,ncaambb,NCAA Division I,Atlantic Sun Conference
2382,2013,ncaambb,NCAA Division I,Atlantic Sun Conference
2454,2013,ncaambb,NCAA Division I,Atlantic Sun Conference
2908,2013,ncaambb,NCAA Division I,Atlantic Sun Conference
66,2013,ncaambb,NCAA Division I,Big 12 Conference
197,2013,ncaambb,NCAA Division I,Big 12 Conference
201,2013,ncaambb,NCAA Division I,Big 12 Conference
239,2013,ncaambb,NCAA Division I,Big 12 Conference
251,2013,ncaambb,NCAA Division I,Big 12 Conference
277,2013,ncaambb,NCAA Division I,Big 12 Conference
2305,2013,ncaambb,NCAA Division I,Big 12 Conference
2306,2013,ncaambb,NCAA Division I,Big 12 Conference
2628,2013,ncaambb,NCAA Division I,Big 12 Conference
2641,2013,ncaambb,NCAA Division I,Big 12 Conference
41,2013,ncaambb,NCAA Division I,Big East Conference
46,2013,ncaambb,NCAA Division I,Big East Conference
58,2013,ncaambb,NCAA Division I,Big East Conference
87,2013,ncaambb,NCAA Division I,Big East Conference
97,2013,ncaambb,NCAA Division I,Big East Conference
164,2013,ncaambb,NCAA Division I,Big East Conference
183,2013,ncaambb,NCAA Division I,Big East Conference
221,2013,ncaambb,NCAA Division I,Big East Conference
222,2013,ncaambb,NCAA Division I,Big East Conference
269,2013,ncaambb,NCAA Division I,Big East Conference
305,2013,ncaambb,NCAA Division I,Big East Conference
2132,2013,ncaambb,NCAA Division I,Big East Conference
2507,2013,ncaambb,NCAA Division I,Big East Conference
2550,2013,ncaambb,NCAA Division I,Big East Conference
2599,2013,ncaambb,NCAA Division I,Big East Conference
16,2013,ncaambb,NCAA Division I,Big Sky Conference
147,2013,ncaambb,NCAA Division I,Big Sky Conference
149,2013,ncaambb,NCAA Division I,Big Sky Conference
155,2013,ncaambb,NCAA Division I,Big Sky Conference
253,2013,ncaambb,NCAA Division I,Big Sky Conference
304,2013,ncaambb,NCAA Division I,Big Sky Conference
331,2013,ncaambb,NCAA Division I,Big Sky Conference
2458,2013,ncaambb,NCAA Division I,Big Sky Conference
2464,2013,ncaambb,NCAA Division I,Big Sky Conference
2502,2013,ncaambb,NCAA Division I,Big Sky Conference
2692,2013,ncaambb,NCAA Division I,Big Sky Conference
324,2013,ncaambb,NCAA Division I,Big South Conference
2097,2013,ncaambb,NCAA Division I,Big South Conference
2127,2013,ncaambb,NCAA Division I,Big South Conference
2241,2013,ncaambb,NCAA Division I,Big South Conference
2272,2013,ncaambb,NCAA Division I,Big South Conference
2335,2013,ncaambb,NCAA Division I,Big South Conference
2344,2013,ncaambb,NCAA Division I,Big South Conference
2427,2013,ncaambb,NCAA Division I,Big South Conference
2506,2013,ncaambb,NCAA Division I,Big South Conference
2515,2013,ncaambb,NCAA Division I,Big South Conference
2678,2013,ncaambb,NCAA Division I,Big South Conference
2737,2013,ncaambb,NCAA Division I,Big South Conference
77,2013,ncaambb,NCAA Division I,Big Ten Conference
84,2013,ncaambb,NCAA Division I,Big Ten Conference
127,2013,ncaambb,NCAA Division I,Big Ten Conference
130,2013,ncaambb,NCAA Division I,Big Ten Conference
135,2013,ncaambb,NCAA Division I,Big Ten Conference
158,2013,ncaambb,NCAA Division I,Big Ten Conference
194,2013,ncaambb,NCAA Division I,Big Ten Conference
213,2013,ncaambb,NCAA Division I,Big Ten Conference
275,2013,ncaambb,NCAA Division I,Big Ten Conference
356,2013,ncaambb,NCAA Division I,Big Ten Conference
2294,2013,ncaambb,NCAA Division I,Big Ten Conference
2509,2013,ncaambb,NCAA Division I,Big Ten Conference
13,2013,ncaambb,NCAA Division I,Big West Conference
27,2013,ncaambb,NCAA Division I,Big West Conference
62,2013,ncaambb,NCAA Division I,Big West Conference
279,2013,ncaambb,NCAA Division I,Big West Conference
299,2013,ncaambb,NCAA Division I,Big West Conference
300,2013,ncaambb,NCAA Division I,Big West Conference
302,2013,ncaambb,NCAA Division I,Big West Conference
2239,2013,ncaambb,NCAA Division I,Big West Conference
2463,2013,ncaambb,NCAA Division I,Big West Conference
2540,2013,ncaambb,NCAA Division I,Big West Conference
48,2013,ncaambb,NCAA Division I,Coastal Athletic Association
111,2013,ncaambb,NCAA Division I,Coastal Athletic Association
119,2013,ncaambb,NCAA Division I,Coastal Athletic Association
256,2013,ncaambb,NCAA Division I,Coastal Athletic Association
295,2013,ncaambb,NCAA Division I,Coastal Athletic Association
350,2013,ncaambb,NCAA Division I,Coastal Athletic Association
2182,2013,ncaambb,NCAA Division I,Coastal Athletic Association
2244,2013,ncaambb,NCAA Division I,Coastal Athletic Association
2247,2013,ncaambb,NCAA Division I,Coastal Athletic Association
2275,2013,ncaambb,NCAA Division I,Coastal Athletic Association
2729,2013,ncaambb,NCAA Division I,Coastal Athletic Association
5,2013,ncaambb,NCAA Division I,Conference USA
151,2013,ncaambb,NCAA Division I,Conference USA
202,2013,ncaambb,NCAA Division I,Conference USA
235,2013,ncaambb,NCAA Division I,Conference USA
242,2013,ncaambb,NCAA Division I,Conference USA
248,2013,ncaambb,NCAA Division I,Conference USA
276,2013,ncaambb,NCAA Division I,Conference USA
2116,2013,ncaambb,NCAA Division I,Conference USA
2567,2013,ncaambb,NCAA Division I,Conference USA
2572,2013,ncaambb,NCAA Division I,Conference USA
2638,2013,ncaambb,NCAA Division I,Conference USA
2655,2013,ncaambb,NCAA Division I,Conference USA
2443,2013,ncaambb,NCAA Division I,Division I Independents
2934,2013,ncaambb,NCAA Division I,Division I Independents
82,2013,ncaambb,NCAA Division I,Horizon League
270,2013,ncaambb,NCAA Division I,Horizon League
325,2013,ncaambb,NCAA Division I,Horizon League
2174,2013,ncaambb,NCAA Division I,Horizon League
2350,2013,ncaambb,NCAA Division I,Horizon League
2674,2013,ncaambb,NCAA Division I,Horizon League
2739,2013,ncaambb,NCAA Division I,Horizon League
2750,2013,ncaambb,NCAA Division I,Horizon League
2754,2013,ncaambb,NCAA Division I,Horizon League
43,2013,ncaambb,NCAA Division I,Ivy League
108,2013,ncaambb,NCAA Division I,Ivy League
159,2013,ncaambb,NCAA Division I,Ivy League
163,2013,ncaambb,NCAA Division I,Ivy League
171,2013,ncaambb,NCAA Division I,Ivy League
172,2013,ncaambb,NCAA Division I,Ivy League
219,2013,ncaambb,NCAA Division I,Ivy League
225,2013,ncaambb,NCAA Division I,Ivy League
314,2013,ncaambb,NCAA Division I,Metro Conference
315,2013,ncaambb,NCAA Division I,Metro Conference
2099,2013,ncaambb,NCAA Division I,Metro Conference
2217,2013,ncaambb,NCAA Division I,Metro Conference
2352,2013,ncaambb,NCAA Division I,Metro Conference
2363,2013,ncaambb,NCAA Division I,Metro Conference
2368,2013,ncaambb,NCAA Division I,Metro Conference
2520,2013,ncaambb,NCAA Division I,Metro Conference
2561,2013,ncaambb,NCAA Division I,Metro Conference
2612,2013,ncaambb,NCAA Division I,Metro Conference
189,2013,ncaambb,NCAA Division I,Mid-American Conference
193,2013,ncaambb,NCAA Division I,Mid-American Conference
195,2013,ncaambb,NCAA Division I,Mid-American Conference
2006,2013,ncaambb,NCAA Division I,Mid-American Conference
2050,2013,ncaambb,NCAA Division I,Mid-American Conference
2084,2013,ncaambb,NCAA Division I,Mid-American Conference
2117,2013,ncaambb,NCAA Division I,Mid-American Conference
2199,2013,ncaambb,NCAA Division I,Mid-American Conference
2309,2013,ncaambb,NCAA Division I,Mid-American Conference
2459,2013,ncaambb,NCAA Division I,Mid-American Conference
2649,2013,ncaambb,NCAA Division I,Mid-American Conference
2711,2013,ncaambb,NCAA Division I,Mid-American Conference
47,2013,ncaambb,NCAA Division I,Mid-Eastern Athletic Conference
50,2013,ncaambb,NCAA Division I,Mid-Eastern Athletic Conference
2065,2013,ncaambb,NCAA Division I,Mid-Eastern Athletic Conference
2154,2013,ncaambb,NCAA Division I,Mid-Eastern Athletic Conference
2169,2013,ncaambb,NCAA Division I,Mid-Eastern Athletic Conference
2261,2013,ncaambb,NCAA Division I,Mid-Eastern Athletic Conference
2379,2013,ncaambb,NCAA Division I,Mid-Eastern Athletic Conference
2415,2013,ncaambb,NCAA Division I,Mid-Eastern Athletic Conference
2428,2013,ncaambb,NCAA Division I,Mid-Eastern Athletic Conference
2448,2013,ncaambb,NCAA Division I,Mid-Eastern Athletic Conference
2450,2013,ncaambb,NCAA Division I,Mid-Eastern Athletic Conference
2542,2013,ncaambb,NCAA Division I,Mid-Eastern Athletic Conference
2569,2013,ncaambb,NCAA Division I,Mid-Eastern Athletic Conference
71,2013,ncaambb,NCAA Division I,Missouri Valley Conference
79,2013,ncaambb,NCAA Division I,Missouri Valley Conference
156,2013,ncaambb,NCAA Division I,Missouri Valley Conference
282,2013,ncaambb,NCAA Division I,Missouri Valley Conference
339,2013,ncaambb,NCAA Division I,Missouri Valley Conference
2181,2013,ncaambb,NCAA Division I,Missouri Valley Conference
2287,2013,ncaambb,NCAA Division I,Missouri Valley Conference
2460,2013,ncaambb,NCAA Division I,Missouri Valley Conference
2623,2013,ncaambb,NCAA Division I,Missouri Valley Conference
2724,2013,ncaambb,NCAA Division I,Missouri Valley Conference
21,2013,ncaambb,NCAA Division I,Mountain West Conference
36,2013,ncaambb,NCAA Division I,Mountain West Conference
68,2013,ncaambb,NCAA Division I,Mountain West Conference
167,2013,ncaambb,NCAA Division I,Mountain West Conference
278,2013,ncaambb,NCAA Division I,Mountain West Conference
2005,2013,ncaambb,NCAA Division I,Mountain West Conference
2439,2013,ncaambb,NCAA Division I,Mountain West Conference
2440,2013,ncaambb,NCAA Division I,Mountain West Conference
2751,2013,ncaambb,NCAA Division I,Mountain West Conference
116,2013,ncaambb,NCAA Division I,Northeast Conference
161,2013,ncaambb,NCAA Division I,Northeast Conference
2115,2013,ncaambb,NCAA Division I,Northeast Conference
2405,2013,ncaambb,NCAA Division I,Northeast Conference
2514,2013,ncaambb,NCAA Division I,Northeast Conference
2523,2013,ncaambb,NCAA Division I,Northeast Conference
2529,2013,ncaambb,NCAA Division I,Northeast Conference
2597,2013,ncaambb,NCAA Division I,Northeast Conference
2598,2013,ncaambb,NCAA Division I,Northeast Conference
2681,2013,ncaambb,NCAA Division I,Northeast Conference
2803,2013,ncaambb,NCAA Division I,Northeast Conference
112358,2013,ncaambb,NCAA Division I,Northeast Conference
55,2013,ncaambb,NCAA Division I,Ohio Valley Conference
93,2013,ncaambb,NCAA Division I,Ohio Valley Conference
2046,2013,ncaambb,NCAA Division I,Ohio Valley Conference
2057,2013,ncaambb,NCAA Division I,Ohio Valley Conference
2197,2013,ncaambb,NCAA Division I,Ohio Valley Conference
2198,2013,ncaambb,NCAA Division I,Ohio Valley Conference
2413,2013,ncaambb,NCAA Division I,Ohio Valley Conference
2546,2013,ncaambb,NCAA Division I,Ohio Valley Conference
2565,2013,ncaambb,NCAA Division I,Ohio Valley Conference
2630,2013,ncaambb,NCAA Division I,Ohio Valley Conference
2634,2013,ncaambb,NCAA Division I,Ohio Valley Conference
